Gene	Expr0	Expr1	Expr2
Dlx2	4.70053	6.1153	5.55399
Dll3	6.60549	5.08979	5.43458
Dll1	6.48034	5.23195	5.40931
Dlk2	6.00812	6.56831	6.12665
Dlgap3	7.58828	5.85381	6.3165
Dlg7	8.83488	7.07651	7.60627
Dlg3	7.07485	7.41185	6.91476
Dlc1	8.5441	8.44519	4.68124
Dkkl1	5.42931	4.93722	5.91809
Dkk3	6.29974	9.53059	5.23778
Dkk2	4.41116	7.78507	4.46733
Dixdc1	5.18118	6.04686	6.28146
Disp1	6.34257	7.09218	6.39487
Dis3l2	5.67617	5.03349	6.1109
Dis3l	6.67005	6.39718	6.4193
Dirc2	6.9952	6.87828	6.62453
Diras1	6.12471	6.08444	6.00609
Dip2c	7.35437	7.58676	7.39067
Dip2b	7.9384	8.12379	8.44549
Dido1	7.67094	7.26704	8.05165
Dicer1	8.44352	7.66822	7.71254
Diap3	7.4725	6.87523	6.77103
Diap2	6.48909	6.00756	6.34883
Dhx38	6.41483	6.46161	6.55268
Dhx37	5.63349	5.07411	6.08516
Dhx35	7.77155	6.438	7.72686
Dhx34	6.87455	6.51489	7.25431
Dhx33	7.60986	7.22655	7.42201
Dhx29	8.22877	7.31504	7.31651
Dhtkd1	7.75026	5.50777	5.3352
Dhrsx	5.71841	6.33329	6.59585
Dhrs7	7.21166	6.62724	6.93981
Dhrs3	5.93793	7.82623	6.48231
Dhrs13	7.51136	7.2093	8.65527
Dhodh	8.04323	7.10668	7.56221
Dhfr	8.85279	7.13514	7.87731
Dhdds	6.37123	6.89568	7.24001
Dhcr24	8.48028	7.45219	8.01951
Dguok	8.26345	7.90741	7.56799
Dgkq	5.98498	5.60427	5.93133
Dgkh	6.86844	6.44125	5.75611
Dgke	6.36753	5.96823	5.37944
Dgcr8	8.17334	7.58614	7.55384
Dgcr6	6.94336	7.10537	7.38257
Dgcr2	7.90569	8.02024	8.20052
Dgat2	6.73847	6.40595	6.51997
Dfna5h	7.43781	6.5995	8.25778
Dffb	6.2983	5.62425	5.88097
Dffa	7.23341	7.18648	7.19196
Dexi	6.5478	7.1103	6.76585
Det1	6.6771	6.58549	7.00028
Des	6.5961	6.48697	6.37282
Derl3	6.96773	5.94606	6.24605
Depdc7	8.60479	5.91678	8.11524
Depdc6	7.2893	5.12361	8.47339
Depdc5	5.94625	5.07942	5.49135
Depdc1b	8.24176	6.42509	7.42264
Depdc1a	8.1933	7.40539	7.27217
Dennd4b	6.5914	6.40019	6.07719
Dennd3	6.66411	6.55054	6.2873
Dennd2c	8.92163	5.81941	6.75047
Dennd2a	7.30151	6.9085	5.58538
Dennd1b	5.44227	5.34523	5.70605
Dennd1a	6.6107	6.74693	6.76279
Defcr3$Defa-ps1	6.27943	5.00111	5.72218
Defcr-rs12	6.80173	6.87809	6.52062
Defcr-rs10	7.35531	7.51488	7.3029
Def8	7.84066	7.3942	8.04661
Dedd2	7.07409	5.5417	7.90831
Dedd	7.35623	7.46093	7.57664
Decr2	7.16034	7.13663	6.93016
Decr1	7.9646	8.32567	8.29065
Deaf1	7.34226	6.83831	7.12811
Ddx59	7.27863	6.55268	7.19519
Ddx58	7.45911	6.88801	7.34439
Ddx55	6.56131	5.79303	6.52457
Ddx51	8.06783	7.62998	8.48151
Ddx47	8.32926	7.79718	8.06577
Ddx41	8.07719	6.93551	7.78752
Ddx3y	4.75839	8.63343	3.85338
Ddx31	7.06277	6.63319	7.00015
Ddx28	7.40085	7.08994	7.22628
Ddx27	8.67599	7.01081	8.19062
Ddx26b	7.00277	6.15891	5.64225
Ddx25	6.44186	4.66047	6.14156
Ddx19b$Ddx19a	7.61653	5.97893	7.11904
Ddx11	7.25372	5.80474	6.15911
Ddr2	6.23181	9.20831	7.53792
Ddr1	6.57434	7.47684	7.06653
Ddit4l	7.8249	7.34832	7.75772
Ddit3	7.4308	8.74654	6.39178
Ddi2	7.67218	7.55937	7.41649
Ddhd1	5.9287	5.52805	6.46234
Ddef2	6.99906	6.32681	9.47798
Ddef1	7.02649	8.43309	7.52544
Ddc	7.98266	4.10458	8.59137
Ddb2	7.48851	5.54954	6.44371
Dcun1d4	7.6283	7.48056	6.72665
Dcun1d3	7.50979	7.72669	7.88083
Dcun1d2	6.62675	7.02399	6.80801
Dcun1d1$Dcun1d1	7.1511	8.1286	7.70743
Dctn4	7.19539	8.38936	8.00697
Dcps	7.97619	6.87258	7.79235
Dcp1a	7.67419	6.83105	7.15909
Dcn	5.23729	7.98644	4.57437
Dclre1b	5.89309	5.19865	6.07508
Dclre1a	6.36843	5.85949	6.59341
Dclk2	5.95743	5.20693	5.72607
Dcbld1	8.25046	6.80993	5.3704
Dbt	8.24024	7.36273	6.54655
Dbp	6.18466	6.10153	6.81779
Dbndd2	5.34987	7.97499	8.51942
Dbn1	7.12715	9.78758	6.66134
Dars2	8.40442	6.65827	8.01847
Darc	5.07757	5.21121	7.37063
Dapp1	6.11781	6.19937	7.19171
Dapl1	4.21659	4.33439	7.5472
Dapk3	7.31186	7.2355	7.42306
Dapk1	7.76723	5.91788	7.8077
Dalrd3$Dalrd3	7.92768	7.38313	8.37979
Dak	6.39134	5.87936	6.34918
Daglb	4.84888	5.34613	6.3334
Dagla	5.58732	6.65621	6.5963
Dact3	6.44011	6.97099	5.73026
Dact2	6.71899	5.72421	7.2984
Dact1	6.91048	7.62415	4.65482
Dab2ip	7.87351	7.6352	7.59072
Dab2	6.29814	8.2978	5.98889
Daam1	7.20341	7.78463	7.28361
D9Ertd402e	6.83581	6.68038	6.70145
D9Ertd280e	7.26395	5.68372	9.03701
D930015E06Rik	5.6721	5.55328	5.50847
D930005D10Rik	6.71222	5.96736	6.13087
D930001I22Rik	7.11076	7.5762	7.21876
D8Ertd82e	6.40379	8.04549	7.24
D8Ertd738e$D8Ertd738e	6.81527	6.53157	6.48187
D8Ertd587e	6.03086	6.78576	6.58067
D8Ertd457e	8.25407	7.40325	8.37103
D830007B15Rik	3.1925	3.05809	9.59135
D730040F13Rik	7.13439	7.28864	7.82954
D6Wsu163e	7.27189	7.27905	7.13189
D6Mm5e	6.59907	5.40848	5.64026
D630040G17Rik	5.17873	6.61425	5.33211
D630037F22Rik	6.45892	6.15482	6.91199
D630014A15Rik	6.62647	7.14968	7.94951
D5Wsu178e	6.68235	8.27319	8.36736
D5Ertd585e	7.87367	7.53874	8.18337
D5Ertd579e	7.0658	7.90295	7.62698
D5Ertd40e	5.70079	6.52315	5.88623
D530033C11Rik	7.50546	6.86797	6.82182
D530005L17Rik	5.96953	6.89218	6.00034
D4Wsu114e	7.64048	6.94337	7.81176
D4Ertd429e	7.27255	7.17892	7.30127
D4Bwg0951e	6.3909	10.4266	6.86732
D430042O09Rik	5.48177	5.75681	6.15283
D3Ertd751e	5.91773	5.56762	5.71215
D3Ertd300e	6.89466	6.67299	6.6688
D330038O06Rik	7.4449	6.87767	6.95822
D330022A01Rik	5.36416	5.79849	5.49318
D330012F22Rik	7.18847	5.95255	6.23018
D2hgdh	5.76939	6.0468	7.01935
D2Wsu81e	7.11396	6.54542	7.43498
D2Ertd750e	6.82119	6.30446	6.68944
D2Ertd435e	7.48207	7.3043	7.17915
D2Ertd391e	7.59291	7.2204	7.19278
D2Bwg1335e	7.6829	8.27311	8.09019
D230025D16Rik	7.92678	6.98655	7.83259
D230014K01Rik	6.33853	6.41511	6.2633
D230010M03Rik	7.50872	6.81349	7.19994
D1Ertd622e	5.78918	6.35756	7.66176
D1Bwg1363e	7.00745	8.13761	6.89427
D19Wsu162e	7.4993	8.62648	8.11526
D19Ertd386e	5.74859	5.9695	5.99812
D19Bwg1357e	7.79067	7.12293	7.80164
D17H6S56E-5	8.13239	8.68076	7.65047
D16H22S680E	6.63919	6.85788	6.283
D16Ertd472e	7.8261	6.73896	7.09794
D15Wsu169e	6.50628	6.48735	6.47089
D14Ertd668e	10.6608	5.78028	6.54873
D14Ertd581e	6.0114	5.82742	5.86946
D14Ertd449e	7.76212	8.57718	7.82243
D14Ertd436e	8.02725	6.21127	6.76271
D130059P03Rik	7.47639	6.80227	7.33985
D12Ertd647e	6.69031	9.01963	8.4991
D12Ertd553e	5.6346	4.98127	7.68898
D11Wsu47e	8.27134	6.55394	7.79154
D11Bwg0517e	5.5976	5.78983	5.34194
D10Wsu102e	6.51639	7.40084	7.4074
D10Ertd610e	7.32981	8.45013	7.5503
D10627	7.68195	6.32879	7.45155
D0H4S114	7.05801	10.1393	6.55908
D030070L09Rik	7.39281	6.88895	8.25231
D030051N19Rik	7.22007	6.351	7.09707
Cyp7b1	5.90798	7.49729	3.70866
Cyp51	7.70525	8.86696	7.4186
Cyp4f39	4.97577	4.06377	7.56736
Cyp4f16$Cyp4f16	6.3522	7.35594	7.22109
Cyp4f16	5.96881	7.32428	7.19456
Cyp4f13	6.49763	5.98847	6.66349
Cyp39a1	5.12413	6.38288	5.16846
Cyp2s1	8.05944	5.81326	9.33756
Cyp2j6	4.09429	5.81814	7.63098
Cyp2b10	5.68572	6.25895	5.57694
Cyp26b1	5.44498	6.56444	5.9954
Cyp26a1	5.66103	5.27589	6.02134
Cyp21a1	5.80182	5.7332	5.78281
Cyp1b1	6.42163	9.30329	4.7552
Cyp11a1	5.25722	4.13841	8.04937
Cyld	6.67559	7.3078	6.95782
Cyhr1	7.38804	7.53898	7.45991
Cybasc3	7.18904	7.67888	7.20575
Cyb561d2	7.04733	7.5477	7.38612
Cyb561	7.35595	4.08802	8.52908
Cxxc1	7.83317	7.74799	7.8337
Cxx1c	5.21592	6.54261	5.38578
Cxcl5	6.99456	8.79325	4.63672
Cxcl16	6.58633	7.17429	6.37507
Cxcl14	5.87012	9.37541	6.90963
Cxcl12	5.53354	10.2885	4.92935
Cxcl1	6.69894	8.37104	6.72515
Cxadr	5.9814	5.29698	7.30033
Cx3cl1	5.67868	7.86329	5.50446
Cwf19l1	7.33681	6.63897	7.11159
Cutl1	6.11966	7.4745	6.70926
Cutc	6.90776	5.91189	6.91216
Cul5	8.12302	7.335	7.36908
Cugbp2	6.07414	8.24058	5.17062
Cuedc1	5.85799	6.85548	6.56066
Ctxn1	7.05242	9.07975	7.42107
Cttnbp2nl	6.74241	8.09851	6.49642
Ctsw	5.83258	5.98363	5.43196
Ctsk	5.3709	9.10461	5.30014
Ctsh	6.92101	8.13365	5.23748
Ctsf	7.17024	7.38447	7.11475
Ctr9	7.69975	7.01861	6.69722
Ctps2	7.96985	7.67041	6.55644
Ctns	5.58292	5.96748	6.09452
Ctnnd2	4.35619	5.76707	7.7078
Ctnnbip1	7.6095	7.45138	7.65772
Ctnnal1	7.86254	6.10788	7.4986
Cthrc1	6.05576	10.3497	5.22751
Ctf1	6.66715	7.49943	6.75308
Ctdspl2	7.43709	7.01072	7.22118
Ctdspl	5.77169	7.00096	6.57276
Ctbs	5.77289	6.19942	6.01875
Ctage5	7.84787	8.09153	7.93115
Cstf1	8.34333	7.59826	8.06344
Cspp1	6.79354	5.97686	5.95625
Cspg4	5.79721	9.06455	6.24986
Csnk1g1	7.1616	8.15338	7.80962
Csk	7.41924	8.09461	8.70036
Csf2ra$Csf2ra	6.34214	5.43756	6.86976
Csf1r	5.43878	6.36399	5.44314
Csf1	7.55918	10.0171	6.66434
Csad	7.76813	6.81913	7.00052
Cryl1	6.18871	6.50682	6.16673
Crybb1	6.05464	6.10679	5.95996
Cryaa	5.63508	5.41236	5.99898
Cry2	7.32901	6.31148	6.41343
Cry1	8.71578	6.88334	6.93562
Crtc3$Crtc3	5.65832	7.34093	6.80799
Crtc1	5.84119	6.10926	6.05067
Crocc	6.31996	5.82718	6.052
Crnkl1	8.68612	8.07318	7.65585
Crmp1	7.93226	6.37146	5.24254
Crkrs	7.13252	5.95513	6.59573
Crkl	8.37483	7.97734	7.87408
Crispld2	5.32682	8.98162	7.57917
Crim2	6.72925	6.68417	6.27825
Crim1	5.56196	8.84957	5.16723
Creg1	7.5437	7.86533	7.43733
Crebzf	7.68815	7.45977	7.91322
Crebl2	5.75497	5.38567	5.57599
Crebl1	7.50497	7.40532	7.54391
Creb3l3	6.32309	6.28365	6.1693
Creb3l2	6.16053	8.88702	6.90792
Creb3l1	6.89118	9.79482	5.80781
Creb3	6.3846	8.56142	7.55232
Creb1	7.7925	7.7842	7.86712
Crct1	6.33293	6.04309	6.31167
Crbn	8.30802	8.28289	8.03306
Crb3	6.97211	6.67284	6.97625
Crat	5.66767	6.27493	6.12856
Cradd	7.50896	5.96201	7.07189
Cpxm1	7.00532	7.47624	4.53136
Cpsf2	8.19395	7.81182	7.9919
Cpox	7.05718	6.88225	7.12942
Cpne8	4.98348	8.02119	7.44684
Cpne5	7.3983	6.96303	6.74869
Cpne2	5.93278	7.19673	7.36218
Cpn1	5.59215	3.88351	7.57257
Cplx2	5.70046	6.45887	5.63544
Cplx1	6.92863	6.39078	6.37594
Cphx	5.707	5.55902	5.50452
Cpeb2	5.54378	6.68018	5.13194
Cpeb1	5.14631	6.35113	5.42887
Cpd	6.36232	7.99233	7.04191
Cox8c	7.47623	7.58203	7.04849
Cox7a1	7.69791	4.18198	4.96173
Cox6a2	6.69637	6.87819	6.44675
Cox15	7.40479	6.87752	7.9252
Cox11	8.3211	7.65164	7.02222
Cox10	7.50966	6.93743	7.68351
Cort	6.60578	6.76859	6.45625
Coro7	5.73296	5.51626	6.20778
Coro2b	7.18161	6.31593	5.88827
Coro1c	6.80142	7.49456	7.43719
Coq6	8.15449	7.27223	8.06178
Coq4	7.68001	7.37508	7.74845
Coq10a	5.61814	5.66932	6.05265
Copz2	6.3408	10.0103	6.00648
Cops7b	7.86468	7.6106	7.54553
Copg2	8.37095	7.57803	8.52065
Comtd1	7.64074	7.64965	8.26537
Commd9	7.69863	8.42561	7.91652
Commd7	6.8684	8.3844	7.81294
Commd5	8.46064	7.87642	7.82296
Commd2	8.08765	7.9956	7.69594
Colec12	5.29782	8.38547	5.80865
Col8a1	5.93306	10.7099	5.03927
Col7a1	5.76728	8.51127	6.22223
Col5a3	5.26942	9.61323	5.06033
Col4a5	5.26013	9.02115	7.05823
Col2a1	6.75502	8.26169	5.24181
Col27a1	6.46882	7.99283	6.07307
Col25a1	6.16426	6.41674	6.19571
Col16a1	6.72566	9.44414	6.17442
Col12a1	5.48887	10.4484	5.2541
Col11a1	4.77555	10.3169	4.80831
Col10a1	5.73418	8.70679	5.89892
Coil	9.17101	7.0802	7.99347
Cog7	7.17817	6.6501	6.86586
Cog4	7.66711	7.61995	7.44485
Cog2	7.91002	8.14976	7.83758
Cog1	7.3285	7.13699	7.28747
Coch	7.40449	8.81658	6.37495
Coasy	7.90297	7.38956	8.37499
Cntrob	7.56278	6.86509	7.26844
Cntfr	6.73254	5.41835	5.15206
Cntf	6.13627	7.03982	5.86991
Cntd1	6.2292	5.22146	5.76639
Cnpy1	7.79779	3.47721	5.40101
Cnp	6.72912	6.74446	6.39629
Cnot6l	7.49903	8.01616	8.71372
Cnot4	8.14914	7.6685	7.74355
Cnot2	8.10282	7.89826	7.84393
Cnot10	8.33175	7.17392	7.72575
Cno	7.56523	7.43795	7.44282
Cnnm4	6.08631	6.95103	7.3299
Cnnm3	6.59041	6.17328	6.78563
Cnnm2	7.22012	6.53086	6.51382
Cnn1	6.11814	11.6546	4.92339
Cnksr3	7.70564	7.65785	7.99099
Cmtm3	6.47826	9.26041	7.26241
Cml4	5.80245	5.69345	5.86654
Clybl	8.06144	6.96454	8.34975
Cluap1	7.51708	6.76772	7.9705
Clu	7.27133	5.47572	7.45023
Clstn3	6.88011	5.35719	5.722
Clstn2	5.32542	5.72136	5.39435
Clstn1	8.05302	8.20645	8.11247
Clspn	7.96773	7.0689	7.50833
Clrn3	4.57992	4.48367	7.29046
Clpx	7.9897	7.64438	7.85591
Clpb	8.45606	7.22299	8.54052
Clock$Clock	6.72694	7.20329	7.66288
Cln8	7.02512	7.04096	6.82872
Cln6	7.31526	7.3173	8.75058
Cln3	5.95398	5.09262	6.21634
Clk4	7.63791	7.58843	7.42977
Clip4$Clip4	6.21478	6.63879	5.63061
Clip3	6.67642	8.58088	6.10063
Clip1	6.26441	7.53207	7.21187
Clic6	6.01186	6.6181	5.84104
Clec3b	5.36919	5.30188	5.85634
Clec2d	5.01351	6.97495	5.88123
Clec16a	6.45363	6.52614	6.34807
Clec11a	5.69645	6.08	6.42423
Cldn9	5.2386	4.50528	8.50742
Cldn6	6.84549	4.97234	4.95683
Cldn4	8.78544	5.34709	8.34466
Cldn3	6.42063	5.62622	7.81836
Cldn11	3.84279	2.61141	9.03933
Clcnkb	6.47296	5.16729	5.03712
Clcnka	6.12732	5.80223	6.00457
Clcn7	6.72743	7.37522	6.80297
Clcn6	6.86961	6.50414	6.182
Clcn5$Clcn5	7.24641	8.32143	5.93314
Clcn4-2	6.06281	8.57502	7.80301
Clcn3	8.44286	5.8992	8.54633
Clcn2	7.16757	5.0231	6.96593
Clcf1	4.93372	7.04917	5.70771
Clcc1	6.01577	6.1665	6.28689
Clasp2	7.67491	7.30469	7.25424
Clasp1	7.96266	8.35816	8.19689
Ckmt1	5.6819	4.07954	7.49538
Ckm	5.5196	5.46851	5.44004
Cklf	7.62917	7.4458	7.45585
Ckap5	8.31694	7.59921	7.77367
Ckap2l	8.58906	7.6214	8.06705
Ciz1	6.57943	7.38705	8.05957
Cited1	5.9906	4.1775	8.41395
Cit	6.66704	5.91014	6.53145
Cish	6.56345	6.9182	7.34173
Cisd2	6.02534	6.78305	7.04387
Cirbp	8.77053	7.22847	8.19621
Cilp2	6.36539	6.06273	5.81504
Ciapin1	8.33192	7.37201	7.8555
Chtf18	8.27459	5.56533	6.85335
Chst7	6.08068	7.95564	7.0613
Chst14	7.01003	9.39068	7.10429
Chst12	6.95057	9.03756	7.67437
Chst11$Chst11	5.37353	7.6127	5.96803
Chst1	5.8254	6.29973	5.99746
Chrnd	5.83621	5.59524	5.81753
Chrnb1	5.24112	6.08271	6.1408
Chrd	5.87388	6.13808	6.04255
Chpt1	7.04664	7.02671	5.33645
Chn1	6.60054	5.39838	5.48928
Chmp7	7.76458	7.45952	7.70947
Chkb	7.27714	7.85934	7.62405
Chka	7.03048	5.97374	5.11363
Chit1	6.68623	5.70066	8.40241
Chid1	6.71316	7.99911	7.28084
Chic1	6.67621	4.97887	4.94341
Chi3l1	4.77787	4.85665	10.8989
Cherp	8.3452	7.17848	7.88575
Chek2	8.67248	6.85915	7.88176
Chek1	7.82901	5.50788	6.79187
Chd9	7.62282	6.71757	8.07745
Chd8	7.6953	6.67415	7.43849
Chd7	7.30239	4.67188	7.05092
Chd6	6.5419	6.09504	6.15071
Chd3	6.78465	9.18657	8.03491
Chd2	7.54575	6.97601	6.7178
Chd1	8.09605	7.25274	8.0047
Chchd7	7.75962	7.58064	8.40847
Chchd6	8.37427	7.72942	8.11748
Chaf1b	8.49329	6.93864	7.6288
Chac2	7.35539	7.89093	7.9237
Ch25h	5.11935	6.90798	4.60405
Cgrrf1	6.17774	7.80296	6.75066
Cgnl1$Cgnl1	5.91724	6.76739	5.84477
Cflar$Cflar	5.32246	6.55065	5.8821
Cetn4$Cetn4	6.14401	6.08168	6.54419
Cerk	4.56089	6.37586	7.92228
Cep78	7.69304	6.33992	6.5924
Cep76	7.39508	6.95801	6.71205
Cep72	6.7675	4.78998	6.03712
Cep70	6.84182	5.08887	6.16522
Cep68	7.46236	6.03946	7.44612
Cep63	6.52288	6.35145	6.46618
Cep27	8.0336	7.21324	7.4462
Cep250	5.63885	5.1544	5.68961
Cep170	6.94283	8.60586	7.71641
Cep164	7.25064	7.03166	6.94161
Cep152	6.78994	5.91909	6.2735
Centg3	6.64322	6.3769	7.38191
Centg2	6.71246	6.51781	6.40342
Centd2	6.29047	7.18811	7.99852
Centb5	7.0053	7.51664	7.54487
Centa1	8.40855	6.90352	8.56632
Cenpp	8.57655	6.27012	6.66989
Cenpl	7.61823	6.58816	6.849
Cenpk	8.67181	6.75192	7.61797
Cenpj	7.18926	6.07573	6.35749
Cenpi	8.71136	7.54682	7.56391
Cenph	9.45542	6.87838	7.87819
Cenpf	9.07935	7.19604	7.49319
Cenpe	8.92822	7.55338	8.00001
Cenpb	7.90509	8.31451	8.33552
Celsr2	5.7468	5.31439	6.29232
Celsr1	6.52843	3.56122	7.85139
Ceecam1	6.4078	7.6534	6.03722
Cecr5	5.69526	5.38857	5.751
Cebpg	7.21515	8.01277	7.32692
Cebpa	5.91247	6.82152	6.89144
Ceacam2$Ceacam1	5.45408	5.63191	5.35548
Ceacam1	7.17891	5.96648	8.78968
Cdyl2	7.96572	5.67757	5.06415
Cdsn	6.30129	7.40705	8.47977
Cds2	7.682	7.30447	6.82902
Cdr2l	7.35245	8.0909	7.52209
Cdon	6.42737	7.38904	6.5699
Cdo1	6.74677	8.43133	4.66106
Cdkn2c	5.60954	7.88932	6.49934
Cdkn2aip	5.8646	5.39617	5.83059
Cdkn1c	7.76162	8.10513	6.71637
Cdkl2	6.00528	5.04602	8.01036
Cdkal1	6.743	6.14569	6.55138
Cdk5rap2	6.7783	6.02764	6.59485
Cdk5rap1	8.73644	7.30684	7.85596
Cdk5	7.19195	7.83307	8.24458
Cdk10	7.66568	7.08757	7.74665
Cdh3	5.84113	7.02339	5.38736
Cdh20	5.85089	6.17516	5.79589
Cdh2$Cdh2	6.51789	9.94552	7.66998
Cdh15	5.73802	6.05509	5.40232
Cdh13	4.98036	6.95322	6.08176
Cdh1	10.2066	2.67223	8.87174
Cdgap	5.00305	7.68594	7.69114
Cdca7l	8.0246	7.0189	8.77224
Cdca2	9.15862	6.78986	7.62127
Cdc73	8.03767	7.62063	7.62737
Cdc7	8.00468	6.22469	7.5654
Cdc45l	7.68596	6.55498	7.05216
Cdc42ep4	7.49257	6.99746	7.21646
Cdc42ep3	7.63929	10.1831	6.44663
Cdc42ep2	6.7241	8.19163	8.24093
Cdc42ep1	5.90653	8.55293	5.77653
Cdc37l1	8.03311	7.25109	6.64801
Cdc2l6	6.70061	6.8802	7.3362
Cdc2l5	7.65597	7.66909	7.43294
Cdc25c	7.72704	6.41964	7.04411
Cdc25b	7.54737	7.30046	8.2992
Cdc25a	8.85802	7.43699	8.01356
Cdc23	7.86224	7.46355	7.1687
Cdan1	5.72197	5.48093	5.63925
Cdadc1	6.1557	6.11504	6.32691
Cda	5.24946	5.39608	9.18216
Cd99l2	5.83949	7.56532	6.57146
Cd82	6.43292	7.52548	7.05924
Cd80	4.80827	5.71998	7.34367
Cd74	5.68767	5.69349	8.172
Cd68	7.64191	5.05391	7.21659
Cd59a	6.8328	7.67457	9.02293
Cd55	6.38778	5.59836	8.22296
Cd40	5.21659	6.51709	4.91232
Cd3eap	7.54431	6.82158	7.42648
Cd3e	6.32644	5.98247	5.87654
Cd38	7.01545	6.79226	6.0125
Cd320	8.41381	7.69809	7.65843
Cd302	6.54885	7.9733	6.3575
Cd300d	6.10167	6.0494	5.83514
Cd276	7.5259	8.35405	6.26649
Cd248	7.09538	10.3438	6.61334
Cd200	3.73157	7.61983	5.27316
Cd1d1	6.72917	6.44771	5.78308
Cd163l1	6.11575	6.04509	6.00743
Cd151	7.70728	7.81791	8.57387
Cd14	4.80584	5.82884	6.58893
Ccrl1	5.48028	5.20224	5.95156
Ccr10	5.60573	5.64603	5.60023
Ccpg1	7.94969	7.47607	7.0998
Ccny	7.61066	8.18826	7.8902
Ccnt2	8.07862	7.01966	7.0911
Ccno	7.2877	4.62237	4.56515
Ccnk	7.26977	6.14338	6.84273
Ccng2	8.02014	9.19107	7.4316
Ccne2	7.34496	7.51913	8.27968
Ccnc	7.49657	7.11104	7.31237
Ccl7	5.86329	9.46287	5.07296
Ccl27	6.2521	5.91413	6.99495
Ccl20	5.77801	7.77523	5.9963
Ccl2	7.15287	9.78891	5.9042
Ccl17	5.24984	7.03479	5.09882
Cchcr1	6.9451	7.03587	7.69542
Ccdc98	6.70674	5.71867	6.74955
Ccdc97	6.7708	6.39883	7.09561
Ccdc94	6.55291	6.04614	6.6077
Ccdc92	7.52902	6.47241	7.6416
Ccdc91	6.30916	6.60513	6.9739
Ccdc90a	5.92804	7.68904	8.53791
Ccdc88c	6.62093	4.20306	5.96854
Ccdc88a	6.81778	7.19856	6.35569
Ccdc86	7.77959	7.37788	7.92605
Ccdc85b	7.50106	8.11399	7.66918
Ccdc84	6.35965	5.55662	5.76426
Ccdc77	8.06642	5.77121	7.10606
Ccdc76	6.05786	6.14258	5.82752
Ccdc68	4.04189	6.49714	6.35294
Ccdc66	7.52482	7.07812	7.04155
Ccdc64	6.31661	5.467	5.62501
Ccdc59	7.87922	7.29227	7.84722
Ccdc52	7.15124	5.99403	7.12854
Ccdc51	6.37007	5.6696	6.32896
Ccdc50	6.99372	7.65705	7.03883
Ccdc49	6.80851	6.22635	6.33602
Ccdc45	6.51728	5.51559	5.73889
Ccdc43	7.62281	5.83719	7.07221
Ccdc41	7.51765	7.02503	7.19779
Ccdc34	7.10626	7.14621	7.00284
Ccdc33	5.5611	5.64464	5.63211
Ccdc32	7.67977	8.10293	7.74865
Ccdc3	7.066	6.57588	5.90804
Ccdc21	6.83962	6.02704	5.95262
Ccdc18	7.02217	3.97284	5.72352
Ccdc16	7.75725	7.21252	7.28513
Ccdc14	7.33777	5.97731	6.41591
Ccdc137	7.63041	7.61278	8.8062
Ccdc134	5.207	5.50608	5.88069
Ccdc132	8.08859	7.75349	8.05903
Ccdc13	6.53777	6.65578	6.22362
Ccdc127	7.60052	8.26281	7.41534
Ccdc126	7.04673	7.41238	6.80932
Ccdc123	7.12981	6.48022	6.85207
Ccdc122	5.21118	7.4569	7.54488
Ccdc120	6.65528	4.3035	7.33025
Ccdc12	6.76883	6.42264	6.83664
Ccdc117	8.00295	6.40792	6.87001
Ccdc115	8.46858	7.09307	7.90943
Ccdc114	6.15076	5.57688	5.69254
Ccdc111	6.67704	5.61928	6.2347
Ccdc109b	5.56626	8.33615	6.59187
Ccdc109a	7.33027	7.81436	8.81883
Ccdc106	5.98287	5.39917	5.34855
Ccdc102a	6.65042	8.48286	6.21694
Ccdc101$Ccdc101	8.38106	7.25446	8.21071
Ccdc100	8.54553	8.00918	8.03142
Ccbl2	8.08095	7.53848	7.2856
Cc2d1b	7.27696	6.98721	7.55776
Cc2d1a	6.89961	7.07287	7.40195
Cby1	7.90708	7.36744	7.71085
Cbx8	5.02366	5.69737	5.68615
Cbx7	8.48285	4.56403	5.43648
Cbx4	6.04713	8.16778	7.36504
Cbx2	7.25633	6.08806	6.32493
Cbwd1	8.87414	7.34203	7.86953
Cbs	6.50025	5.65824	5.64918
Cbll1	8.51968	7.1994	7.96082
Cblc	6.28006	5.9556	5.98708
Cblb	6.84712	7.76143	6.64941
Cbl$Cbl	8.10246	7.69667	7.52536
Cbfa2t2	8.38927	7.09424	7.18019
Cbara1	6.68719	8.01804	9.29011
Cav2	6.08918	9.42969	8.82281
Casp9	6.10753	6.20591	6.16637
Casp7	6.31335	6.77368	7.58254
Casp6	6.82182	7.94098	6.58949
Casp3	8.3264	7.82991	7.76163
Casp12	4.77347	7.95462	4.87151
Caskin2	6.79705	6.8224	6.88827
Cask	7.41479	8.28583	6.49292
Casd1	6.78011	7.90109	7.08346
Casc5	8.15953	6.2763	6.75191
Card14	5.40119	5.26858	5.70453
Card10	7.79909	7.85677	8.66995
Car12	5.0676	5.34785	7.93781
Car11	5.91138	5.81951	7.01938
Caprin2	8.14281	5.4779	6.90412
Capn6	5.44508	8.26309	5.06122
Capn5	6.93208	5.54428	9.3767
Capn12	6.24394	6.31347	6.34026
Capn11	6.2168	6.26287	5.74821
Capn10	6.88623	6.14168	6.44746
Capn1	7.22022	8.21296	7.74367
Cant1	7.30456	7.79732	7.73756
Cand2	6.42037	6.05255	4.82538
Camta2	6.04691	6.28645	5.81229
