Gene	Expr0
8030451K01Rik	6.36954
9030607L17Rik	6.22794
9030611O19Rik	5.06849
9130005N14Rik	6.14644
9130008F23Rik	4.92247
9130011E15Rik	6.28433
9130023D20Rik	5.95104
9130213B05Rik	5.99848
9230110C19Rik	5.71162
9330180L21Rik	5.37049
9930021J03Rik	6.12648
A130010J15Rik	6.22176
A130022J15Rik	6.44599
A230078I05Rik	5.63573
A430033K04Rik	5.54783
A430110N23Rik	6.24384
A4galt	6.29534
A530065I17Rik	5.08298
A930016P21Rik	5.55437
A930021C24Rik	5.79224
A930025D01Rik	5.55446
AA467197	6.09386
AA536717	6.17702
AB182283	5.85185
AI464131	6.43128
AI894139	5.8611
AU021092	5.46985
AW146242	5.09498
AY078069	6.39585
Abca2	5.89134
Abca5	5.60941
Abcb4	6.08527
Abcg8	5.7791
Abhd14b	5.66882
Abhd8	6.30025
Abi3	5.50087
Ablim1	4.83654
Ablim2	5.61371
Abp1	4.9134
Abpa	5.8186
Acot11	5.99797
Acp2	6.44091
Acsbg1	4.88336
Actl7b	6.00215
Acy3	6.3885
Adam15	5.7214
Adam4	6.03739
Adamts1	5.44012
Adamts10	6.25903
Adamtsl2	6.21633
Adarb1	5.91899
Adm2	6.18155
Adssl1	6.05141
Afm	5.39452
Agtr1a	4.87404
Ahsg	5.3399
Aim2	5.86494
Ak5	5.26295
Akp5	5.61157
Akr1c14	3.16166
Alg12	6.25176
Alox5ap	6.37796
Amh	6.03669
Ank3	5.897
Ankrd1	6.17175
Ankrd2	5.9435
Ankrd39	6.38504
Ankrd44	5.303
Antxr1	6.28168
Antxr2	4.6395
Ap1gbp1	5.68638
Ap3m2	5.43009
Apbb3	6.36763
Apcdd1	5.53642
Apcs	5.46168
Apob48r	5.45149
Apoc4	5.47205
Aqp1	5.28999
Aqp2	5.28101
Arfgap3	6.14147
Arhgap10	6.17828
Arhgap28	6.25653
Arhgef17	5.97939
Arhgef3	6.40735
Arhgef4	5.58913
Arid5a	5.88513
Arl13b	6.36958
Armc9	5.97333
Arntl2	5.4077
Arvcf	5.98691
Asb1	5.981
Asz1	6.16727
Atf3	6.18018
Atg2b	6.07501
Atg4c	5.50962
Athl1	6.45187
Atoh8	6.19939
Atp11a	6.20434
Atp4b	6.17339
Auh	5.75439
Avil	5.51927
B130050I23Rik	5.63074
B230380D07Rik	6.1987
B230396O12Rik	5.63312
B3galt5	5.1856
B4galnt1	5.43846
B4galt2	5.91849
B4galt4	5.74403
B4galt7	5.43026
BC004044	5.471
BC011426	6.04792
BC011487	5.63407
BC017612	6.14222
BC017643	5.87448
BC021614	6.45474
BC025076	5.92238
BC025546	5.33656
BC026374	5.82575
BC026585	6.1132
BC026590	6.33949
BC027344	6.09561
BC046404	5.86216
BC048651	6.08821
BC050092	6.35724
BC067047	5.53166
Bace1	6.00643
Bai1	6.38988
Batf	5.85321
Bbs4	6.17427
Bcl2l12	6.43635
Bcl2l14	6.13806
Bcl7a	5.49198
Bdnf	6.45019
Best1	6.19417
Bicd1	4.7991
Bin1	5.6043
Bmp1	5.76934
Bmp10	5.86715
Bmper	5.08758
Btbd14a	5.84451
Btbd6	6.34472
Btbd9	6.40798
Btd	5.99681
Btnl2	5.4575
C1qtnf6	5.30862
C1r$C1r	4.62546
C230021P08Rik	5.42684
C230078M08Rik	5.50876
C330006K01Rik	6.17996
C6	5.1928
C920016K16Rik	5.8292
Cab39l	6.31708
Cacna2d1	5.29811
Cacna2d2$Cacna2d2	4.54268
Calcrl	4.00057
Camk1	5.82999
Camkk1	5.80599
Camta2	6.04691
Cand2	6.42037
Capn12	6.24394
Car12	5.06759
Ccdc109b	5.56626
Ccdc122	5.21118
Ccdc51	6.37007
Ccdc68	4.04189
Ccdc76	6.05786
Ccdc84	6.35966
Ccdc90a	5.92804
Ccl17	5.24984
Ccl20	5.77801
Ccl4	5.41976
Ccl7	5.86329
Cd300d	6.10167
Cd55	6.38778
Cd74	5.68767
Cd80	4.80827
Cd82	6.43292
Cd99l2	5.83949
Cda	5.24946
Cdc42ep1	5.90653
Cdgap	5.00305
Cdh20	5.85089
Cdkl2	6.00528
Cdkn2c	5.60954
Cdsn	6.30129
Ceecam1	6.4078
Centd2	6.29047
Cerk	4.56089
Cetn4$Cetn4	6.144
Cflar$Cflar	5.32246
Cfp	5.9239
Cgnl1$Cgnl1	5.91724
Cgrrf1	6.17774
Chrd	5.87388
Chst11$Chst11	5.37353
Chst7	6.08068
Cilp2	6.36539
Cisd2	6.02534
Ckmt1	5.68191
Clcn4-2	6.06281
Cldn3	6.42063
Clec11a	5.69645
Clec2d	5.01351
Clec2e	5.26828
Clec3b	5.36919
Clip1	6.26441
Clstn2	5.32542
Cml4	5.80245
Cnn1	6.11814
Cntd1	6.2292
Cntf	6.13627
Col10a1	5.73418
Col25a1	6.16425
Col4a5	5.26013
Colec12	5.29782
Cpn1	5.59215
Cpne2	5.93278
Cpne8	4.98348
Crct1	6.33293
Creb3l2	6.16053
Creb3l3	6.32309
Crim1	5.56196
Crispld2	5.32682
Cryaa	5.63507
Csf1r	5.43878
Csf2ra$Csf2ra	6.34214
Cthrc1	6.05576
Ctns	5.58292
Ctsk	5.3709
Ctsw	5.83258
Cuedc1	5.85799
Cugbp2	6.07414
Cx3cl1	5.67868
Cxcl14	5.87012
Cxcr3	5.38382
Cyp11a1	5.25722
Cyp1b1	6.42163
Cyp2a12	5.46409
Cyp2b10	5.68572
Cyp2j6	4.09429
Cyp4f16	5.96881
D12Ertd553e	5.6346
D14Ertd581e	6.0114
D1Ertd622e	5.78918
D230014K01Rik	6.33853
D2hgdh	5.76939
D3Ertd751e	5.91773
D4Bwg0951e	6.3909
D530005L17Rik	5.96953
D5Ertd40e	5.70079
D630037F22Rik	6.45892
D8Ertd82e	6.40379
Dab2	6.29814
Dact3	6.44011
Dagla	5.58732
Darc	5.07757
Dclre1a	6.36843
Dclre1b	5.89309
Ddr2	6.23181
Defcr3$Defa-ps1	6.27943
Dhdds	6.37123
Dhrsx	5.71841
Dhx38	6.41483
Diras1	6.12471
Dis3l2	5.67617
Disp1	6.34257
Dixdc1	5.18118
Dkk3	6.29974
Dlk2	6.00812
Dmgdh	5.4887
Dnajb4	6.40372
Dnajc16	6.20457
Dnase1l1	5.77074
Dnm1	6.14259
Dok3	6.37709
Dtx4	6.09882
Duoxa1	6.05784
Dus4l	6.43146
Dusp22	6.15589
Dusp7	6.3161
Dzip1l	5.71101
E130112L23Rik	5.97161
Edn1	5.69201
Eef2k	5.81784
Efnb1	6.43803
Egfl8	6.12603
Egfr	5.78433
Ehd2	5.69274
Eif4e3	5.71944
Ela3$Ela3	5.81984
Elac1	5.82773
Elf1	6.28486
Elf4$Elf4	5.24202
Elovl4	5.94904
Eno2	5.11771
Enox2	5.84338
Enpp1	5.68351
Enpp4	6.38312
Enpp5	5.39966
Entpd5	5.66648
Epha7	4.29833
Ephb2	5.88262
Eppk1	6.43581
Ercc2	6.38496
Ero1lb	6.09682
Esam1	6.28305
Etohi1	5.80998
Etv3	6.31055
Evc	6.29449
Ezh1	6.4031
Fbn1	6.19882
Fbn2	4.57893
Fbxl18	6.23723
Fbxl8	5.44727
Fbxo4	4.93865
Fbxo41	5.75668
Fem1a$4931440F15Rik	6.19487
Fes	5.79027
Fgr	5.85053
Fhit	5.358
Figf	5.65731
Fkbp14	5.78064
Fkbpl	6.39551
Flrt3	6.02478
Flt1	5.41103
Flt4	6.24098
Fmo2	5.40419
Fndc1	5.36012
Fndc4	5.78563
Fosl2$Fosl2	6.22521
Foxf1a	5.48018
Foxj2	6.10843
Foxk1	6.22713
Freq	6.0131
Fstl3	6.0896
Fuca2	5.74508
Fuk	6.39324
Fut9	5.42208
Fxyd3	5.33558
Fyco1	6.04038
Fzd1	5.58983
Gab2	5.35819
Galnt3	4.44889
Galnt4	5.23202
Galr3	5.96075
Garnl1	5.90029
Garnl4	6.03273
Gata2	6.28535
Gats	5.62264
Gbe1	5.24429
Gbl	6.36898
Gchfr	5.49715
Gcm2	5.34061
Gfra3	6.25004
Ggn	6.18216
Ggt6	5.54639
Gipc2	6.39151
Glipr1	6.26727
Gm1123	5.25619
Gm323	6.19477
Gm484	5.59256
Gm608	6.24843
Gm672	6.14058
Gm97	5.24453
Gmds	6.44823
Gna14	6.18438
Gnb5	5.35596
Gng8	5.83534
Golga1	5.32143
Gp1bb	6.07643
Gp1bb$Gp1bb	5.45746
Gp9	5.71531
Gpc6	5.36193
Gpihbp1	5.37634
Gpr162	5.73275
Gpr179	5.62532
Gpr88	6.1775
Gps2	6.36475
Gpt1	6.41893
Grk5	5.98979
Grm4	5.98543
Grrp1	5.84829
Gsta3	5.65367
Gstk1	6.28693
Gstt1	6.24163
Gtf2ird2	6.43123
Gulp1	6.34463
Gypc	5.54514
Gzmm	5.97179
H2-Ea	6.10473
H2-M3	6.09791
H2-T22$H2-T10	5.51618
H60$H60	5.28116
Habp4	5.42446
Hddc3	6.23992
Hdgfrp3$Hdgfrp3	6.36287
Hdhd3	5.95098
Hexdc	6.09503
Hey1	6.39317
Hibch	5.25127
Hif3a$Hif3a	6.15185
Hist1h3b	5.73102
Hist3h2ba	6.41609
Hk3	6.2152
Hmbox1	6.11158
Hmha1	5.77522
Hook3	6.00479
Hoxa11	5.58104
Hoxa3$5730596B20Rik	5.50579
Hoxa5	5.32697
Hoxa9	6.14584
Hoxc10	4.32538
Hoxc4	5.18666
Hoxc6	6.01435
Hoxc9	6.24636
Hoxd13	5.5457
Hoxd8	5.78899
Hoxd9	6.33934
Hpdl	6.30009
Hps3	6.44165
Hps5	5.63306
Hps6	6.2667
Hpse	4.8723
Hrbl	6.27159
Hrc$Hrc	5.72716
Hrh2	5.95514
Hrk	6.27309
Hs3st3a1	4.62721
Hsd17b7	6.13836
Hspa1a	5.59726
Hspa2	6.22738
Hspa4l	6.11344
Hyal1$Hyal1	5.88271
Hyi	6.02639
Id4	6.30565
Idua	6.24625
Ifi203$Ifi203	4.89577
Ifngr2	6.04721
Ift81	6.11407
Igfals	5.43642
Igfbp6	5.51835
Ikbke	5.40395
Il10rb	6.03004
Il11	5.6771
Il13ra1	4.93967
Il17ra	5.96004
Il17rc	5.91038
Il18	5.89614
Il18bp	5.89111
Il1rl1	5.81276
Il1rn	5.34624
Il2rg	6.14021
Il6ra	5.71231
Ildr1	5.93325
Inadl	4.49065
Inha	5.43631
Iqsec3	5.81687
Irf3	6.32789
Irf5	5.45602
Irgq	6.16788
Irx1	5.6768
Irx2	6.01568
Isg20	5.06663
Itga7	5.29743
Itga8	4.73777
Itih2	5.34645
Itpkb	4.88233
Jak2	5.79554
Jph1	5.53538
Jph2	5.96811
Kap	5.93202
Kcnc4	5.74447
Kcne4	5.50791
Kcnn4	5.98806
Kctd11	6.40351
Kctd21	5.75771
Kdr	6.3921
Kif1c	6.10286
Kif21b	6.17747
Kif3b	6.2679
Kif5c$Kif5a	6.2764
Kifc2	6.32916
Klc3	6.38051
Klhdc1	5.3072
Klhl11	5.99605
Klhl18	5.86127
Klhl21	5.97502
Klhl28	6.45055
Klk10	5.47591
Klk1b21	5.56813
Klrg2	5.85417
Krt6a	5.28095
Krt7	5.09619
Krt78	5.7932
Krt80	5.16443
L3mbtl3	6.05972
LOC100042999	5.64241
LOC100044162	5.6898
LOC100044204	5.0684
LOC100044221	6.20196
LOC100044230	6.43467
LOC100044475	6.20778
LOC100045317	5.95966
LOC100045519	6.02753
LOC100045981	5.18027
LOC100046044	4.65161
LOC100046232	6.14515
LOC100047339	6.25236
LOC100047530	6.45577
LOC100047573	6.03939
LOC100047651	5.78789
LOC100047941	6.12799
LOC627912	5.99232
LOC635075	5.95304
LOC638050	6.21626
LOC640195	6.05099
LOC676870	6.05013
LOC676960	6.4128
Lama2	5.61008
Lamb2	6.24751
Lamc2	5.16377
Lao1	5.5302
Laptm5	6.04423
Lat	6.38069
Lbh	5.87501
Leng1	5.95702
Letm1	6.44387
Lgals8	6.40905
Limch1	5.93808
Lime1	6.35746
Lipa	6.10039
Lix1	5.76117
Lmbr1	5.74284
Lmo7	6.20611
Lrfn1	6.45563
Lrfn3	5.74142
Lrfn4	6.1657
Lrig1	6.29294
Lrrc1	6.304
Lrrc20	5.58376
Lrrcc1	6.00939
Lrriq2	6.43894
Lrrk1	5.33234
Lsp1	6.1005
Ltf	4.83627
Ly6d	4.97454
Mamdc2	4.32792
Man2b2	6.4056
Map3k14	5.69592
Map3k6	5.83273
Mapk8ip3	5.74483
Mapre3	5.96715
Matn3	6.07652
Mbd1	6.39058
Mbnl3	6.3019
Mboat1	5.33314
Mdm4$LOC100044428	5.76746
Mef2b	6.32911
Mefv	5.37175
Mertk	5.81718
Mesp1	5.65791
Met	4.74465
Metapl1	6.03623
Metrnl	4.69434
Mfap3l	5.03924
Mfap4	5.27273
Mfhas1	6.00367
Mfsd11	6.13731
Mfsd2	4.6392
Mgll	5.08173
Mknk1	6.3545
Mkx	4.70392
Mlkl	5.10311
Mmaa	6.41955
Mmab	5.8891
Mmp7	5.19703
Mogat2	5.08853
Moxd1	5.61292
Mpdz	5.72168
Mr1	5.59381
Mrg1	6.34502
Mrg2	5.61963
Msrb3	5.74813
Mst1	5.97953
Msx1	6.26518
Mtap1a	6.21563
Mthfr	6.22092
Mtus1	5.96029
Mustn1	5.05059
Mxd4	5.5973
Mxra7	5.43863
Mybpc3	5.48307
Myo1e	6.13375
Myo1g	6.11033
Myo7b	5.98109
Naglu	5.52454
Nap1l2	5.96396
Nat14	5.79803
Nat2	6.17766
Nat8l	5.5674
Nav1	5.83885
Ndst2	6.15342
Neil1	6.07797
Neu1	5.90086
Neurl2	6.06899
Nf1	5.49838
Nfix	5.98214
Nfkbil1	6.07251
Nfkbiz	5.91403
Nhsl1	6.096
Nipa1	6.07407
Nmbr	4.80116
Nnmt	5.41458
Nol3	5.76058
Nope	6.39546
Nos2	5.33885
Nos3	6.43518
Npnt	5.16474
Nppb	5.96311
Npr2	6.14599
Npy	5.87501
Nr2c1	5.80619
Nr2f2	4.84954
Nrip2	5.78685
Nrn1	6.30688
Nrp1	6.10834
Nrxn3	6.09413
Nsg1	5.69319
Nt5e	6.36872
Ntn4	5.27152
Nuak1	6.4334
Nudt13	5.92398
Nudt15	5.55917
Nudt16	6.14274
ORF28	5.55408
ORF34	5.56129
OTTMUSG00000004461	5.56203
Oas1b	5.95572
Oas1d	6.44478
Oas2	6.30485
Odf2l	6.1563
Ogfod2	6.45553
Oit1	5.25909
Olfml2b	5.90568
Omg	5.9431
Omp	5.57195
Opn4	6.41286
Osbpl3	6.14527
Osm	6.37741
Osmr	5.48216
P2rx4	5.78428
P2rx5	6.00553
P42pop$Myodysa	5.73668
Pacsin3	6.20186
Pak3	5.30236
Parp11	6.15173
Pbp2	5.27595
Pcsk1	5.41424
Pcsk4	6.0759
Pctp	5.60237
Pde4a	6.35384
Pde4dip	5.56766
Pdlim5	6.18459
Peg12	6.00152
Pemt	6.29331
Perld1	5.74317
Pfkfb3	6.22071
Pgf	5.50843
Phc3	6.11029
Phca	6.17372
Phf1	6.42434
Phf19	6.17276
Phf20l1	6.41264
Phox2b	5.59387
Pi4kb$Pik4cb	6.25967
Pigc	5.81006
Pigg	5.91319
Pigh	6.13695
Pik3r1	5.86532
Pik3r3	5.85104
Pitpnm1	5.99487
Pkd1	6.31868
Pkp1	6.30445
Pla2g4c	5.03043
Plcb1	4.99945
Plch1	6.33988
Plcl2	6.24747
Pld2	6.35128
Plekha4$LOC100046788	6.08283
Plekhh3	6.19568
Plekhq1	6.37141
Plp1	5.91607
Plxdc2	5.96896
Plxna3	6.01267
Pnpla7	6.0091
Poll	6.25932
Polm	6.43987
Polq	5.54357
Pomt2	6.2692
Pon2	5.19694
Ppapdc2	5.51107
Ppard	6.25611
Ppcdc	6.42185
Ppm1l	5.97782
Ppp1r14c$LOC100043766	5.40201
Ppp1r1b	6.2853
Ppp3cc	5.41291
Pqlc1	5.76309
Prelp	5.81277
Prickle2	5.81714
Prkag2	5.27497
Prkca	5.83751
Prkcm	5.46742
Prkcz	6.35682
Prl3d1$Prl3d1	6.07057
Prom1	6.23737
Prss2	5.80991
Psca	5.46591
Psen2	6.43746
Psors1c2	5.76509
Ptk2b	5.85153
Ptprm	5.37392
Ptprn	5.95608
Ptprz1	4.08351
Pxmp4	6.31017
Pygl	5.60672
Qpct	5.82303
Qpctl	5.82666
Qsox1	6.03329
RP23-157O10.7$LOC100047169	5.76272
Rab11fip2	6.41474
Rab30	5.93214
Rab32	5.84883
Rab38	6.33537
Rab39b	5.96635
Rab3d	6.10476
Rabgap1l	5.57169
Rad51l3	6.39301
Rad52	6.41292
Ranbp6	5.90777
Rasd1	6.08204
Rasl10b	5.88308
Rbj	6.36283
Rcan2	5.16492
Rcan3	6.27094
Rcor3	5.69333
Retsat	6.1116
Rfesd	6.31264
Rgs10	5.97294
Rgs12	6.16579
Rgs3	6.22141
Rhobtb3	5.85881
Rnd1	6.37309
Rnf135	5.85818
Rnf170	6.19667
Rnf190	5.63429
Rnf20	6.10581
Rps6kc1	6.43473
S100a3	4.25473
Saa3	6.42579
Samd10	5.3953
Sbno2	5.57815
Sbsn	5.87502
Scarf2	5.35562
Scgn	6.23682
Sclt1	6.42073
Scmh1	6.04233
Scnn1a	5.49204
Sco1	5.90672
Scrn2	6.42517
Sdc2	6.24619
Sema3f	5.66178
Senp5	5.86812
Senp7	4.73092
Sepn1	6.42626
Serinc5	6.13921
Serpina11	5.95052
Serpina3n	4.80923
Serpinb9	4.298
Serpinf2	6.11762
Sftpb	6.37279
Sgcb	5.64436
Sgpp1	5.82745
Sh2d3c	6.38241
Sh3bp2	4.95871
Sh3rf1	5.71915
Si	6.0192
Siglech	5.42998
Sirt5	6.05843
Six2	6.0334
Skiv2l	6.43553
Slc11a2	6.4473
Slc22a18	6.39324
Slc24a3	4.89968
Slc25a26	5.8901
Slc25a37	6.32678
Slc25a42	6.07718
Slc25a45	5.69907
Slc26a11	6.21599
Slc26a6	6.3487
Slc27a1	6.29186
Slc27a3	6.31024
Slc35c1	6.00022
Slc35d2	5.52757
Slc36a1	6.44897
Slc39a8	4.30484
Slc40a1	5.17599
Slc6a17	6.16502
Slc6a7	6.17031
Slco1a4	5.70379
Slco3a1	5.57294
Slfn2	5.84247
Slit2	6.00837
Slit3	5.92202
Smarcc2	6.41392
Snai1	5.91458
Sncg	5.72842
Snf1lk2	6.36569
Snn	6.40768
Snx21	5.41306
Sox11	6.35654
Sp7	5.57684
Spag4	6.26303
Spata7	6.18947
Spata9	5.149
Specc1	6.07287
Sphk2	6.34829
Spink2	5.64288
Spire1	6.4218
Spns3	6.23677
Spock2	6.28822
Sprr1a	4.87571
Sprr2k	5.96101
Sprr3	5.09191
Spty2d1	5.60643
Sqrdl	5.94664
Srgap3	5.75547
Ssbp2	5.5863
Ssh3	4.88894
Sspo	5.67163
Sst	5.78639
St3gal2	6.36135
St6galnac4	6.24296
St7	4.95371
St7l	6.37307
Stambp	6.43655
Stard5	5.284
Stat1	6.25671
Stat5a	5.71721
Stat5b	6.0082
Stx17	6.15894
Stx18	6.27411
Stx5a	6.45456
Suox	6.13835
Synj2	5.12026
Syt8	6.24252
Sytl1	6.29282
Tada1l	5.6826
Taf3	6.35679
Tanc2	5.35367
Tank	6.12643
Tasp1	5.93765
Tbc1d14$LOC100044325	5.45761
Tbc1d5	5.6462
Tbccd1	6.27721
Tbkbp1	6.35673
Tbx15	6.03896
Tbx18	4.89547
Tceal1	6.38823
Tcfap2a$Hrc	5.33375
Tdrd7	5.02426
Tead4	5.92766
Tec	5.30336
Tek	6.19107
Tenc1	5.70079
Tgfbr2	6.28487
Tgfbr3	5.96567
Thap2	5.70296
Thbs3	5.82659
Thrsp	5.58386
Tlr2	5.02762
Tlx3	5.72094
Tmc4	6.23747
Tmem102	6.33488
Tmem117	4.68271
Tmem126b	6.28856
Tmem141	6.29571
Tmem144	5.43287
Tmem14a	6.46119
Tmem158	6.13442
Tmem159	6.08693
Tmem161a	6.01059
Tmem16a	5.13932
Tmem171	6.21137
Tmem180	6.32799
Tmem24	6.09115
Tmem42	6.29374
Tmem45b	4.95474
Tmem80	5.35189
Tmprss4	5.16054
Tmprss5	6.09351
Tmprss6	6.3174
Tmub1	5.87129
Tnfaip8	6.00324
Tnfrsf1b	6.00469
Tnfrsf4	6.33628
Tnfsf11	5.18502
Tnip2	6.20244
Tnn	5.38923
Tnni1	4.94795
Tom1l1	6.02
Tom1l2	6.39848
Tpbg	5.89281
Tradd	6.4361
Trem2	6.43297
Trim16	5.34737
Trim40	5.17585
Trim47	5.77838
Trim68	5.3498
Trpc1	5.11293
Trpc2$LOC100044905	6.17061
Trpc7	6.01927
Tsc22d3	5.81363
Tshz1	5.95981
Tspan5	6.31925
Tspan8	4.71205
Ttc17	5.82844
Ttc23	5.40013
Ttc8	6.1724
Ttll5	6.06772
Ttll6	6.06488
Ttr	6.24467
Ttyh2	6.01216
Tubb2a	6.30673
Tubb4	5.33268
Tube1	6.41968
Twist2	6.26027
Txnrd2$LOC100044101	6.02836
Ubox5	6.3481
Uevld	6.35065
Ugcgl2	5.1567
Ulk2	5.56406
Unc45a	6.01001
Unc93b1	6.0374
Usp25	5.77498
Usp30	6.30661
Usp40	6.02158
Vgll4	6.10241
Vnn3	5.38422
Vps18	6.32981
Vti1a	5.67497
Wars2	5.52586
Wdr38	5.61477
Wdr60	5.78293
Wfdc1	5.92644
Wfdc15a	5.99927
Whsc1l1	6.20848
Wipf1	6.45012
Wipi1	5.59478
Wisp2	6.2336
Wnt7a	6.05693
Wnt9a	5.2513
Xpa	6.20256
Xpnpep2	5.86854
Zar1	6.11839
Zbed3	5.80735
Zbp1	6.03194
Zbtb20	5.08421
Zbtb4	5.54759
Zbtb7c	5.50267
Zc3h12a	5.97578
Zcchc7	6.13621
Zfhx4	3.78293
Zfp112	5.60872
Zfp143	6.3644
Zfp169	5.85848
Zfp192	6.30972
Zfp235	6.05154
Zfp354c	6.39291
Zfp358	5.69413
Zfp397$LOC100040623	6.37684
Zfp418	6.11542
Zfp426	6.41921
Zfp454	5.67799
Zfp469$Tnrc18	6.20281
Zfp503	5.5671
Zfp509	5.60066
Zfp523	6.40033
Zfp524	5.74566
Zfp575	6.26116
Zfp758	6.25249
Zfp768	5.69314
Zfp790	6.27071
Zfp81	6.11013
Zfp817	5.95671
Zfp90	5.96769
Zfyve9	5.94421
Zhx2	5.50614
Zkscan14	6.32313
Zkscan3	6.43053
Znrf1	6.44449
Ier5	6.42076
Krt19	6.09863
Tmem176a	6.36545
Dummy1	-100
Slc5a11	6.48782
Sox3	6.83613
Spats1	6.84637
Stat4	6.5983
Taf7l	6.9647
Tead1	6.47064
Tnnt1	6.85072
Trp53i11	7.49949
Vash1	6.81384
Wdr31	6.65729
0610009O20Rik	7.30165
0610010E21Rik	8.40293
0610010K06Rik	8.2182
0610011L14Rik	6.58881
0610013E23Rik	7.2823
0610038F07Rik	8.52174
1-Sep	8.03646
10-Sep	7.1626
1110001A07Rik	8.63522
1110002N22Rik	8.84691
1110004E09Rik	7.92978
1110006G06Rik	7.85476
1110007A13Rik	9.01255
1110007C09Rik	7.12325
1110008P14Rik	8.168
1110012D08Rik	6.94329
1110012J17Rik	8.75731
1110012L19Rik	8.81375
1110013L07Rik	7.03697
1110014N23Rik	6.74014
1110018G07Rik	7.41686
1110018J18Rik	6.67851
1110029E03Rik	7.8017
1110029I05Rik	8.16822
1110031I02Rik	7.52729
1110034A24Rik	8.02044
1110034B05Rik	8.49449
1110037F02Rik	8.54137
1110039B18Rik	6.78652
1110051M20Rik	6.98204
1190002N15Rik	7.5187
1190005I06Rik	8.10271
1200004M23Rik	8.40722
1200009F10Rik	6.63348
1200011I18Rik	8.10999
1200013P24Rik	8.04714
1200016B10Rik	8.02718
1300010M03Rik	7.15918
1300012G16Rik	7.1674
1300018I05Rik	8.25419
1500003O22Rik	8.45817
1500005A01Rik	6.72854
1600002H07Rik	7.79204
1600012H06Rik	7.48121
1600014C10Rik	6.59146
1600021P15Rik	6.62981
1600029D21Rik	7.28778
1700019H03Rik	6.70179
1700020C11Rik	6.57909
1700021C14Rik	7.30145
1700023B02Rik	7.48054
1700029I01Rik	8.79005
1700029P11Rik	7.77945
1700030K09Rik	7.55825
1700034H14Rik	8.1742
1700037H04Rik	9.0095
1700040I03Rik	7.52668
1700081L11Rik$1700081L11Rik	7.49692
1700129I15Rik	6.4654
1810008A18Rik	7.67511
1810009O10Rik	8.21532
1810015C04Rik	7.11917
1810020D17Rik	7.45604
1810021J13Rik	6.5929
1810022K09Rik	7.47118
1810029B16Rik$1810029B16Rik	8.44736
1810030O07Rik	8.54725
1810031K17Rik	7.99317
1810034K20Rik	7.96191
1810049H13Rik	6.46343
1810054D07Rik	7.52524
1810059G22Rik	7.6564
1810074P20Rik	7.50872
2010002N04Rik	7.55087
2010007H12Rik	8.19863
2010011I20Rik	6.51837
2010012O05Rik	6.7596
2010107G23Rik	7.03464
2010305A19Rik	8.32969
2010316F05Rik	7.52898
2010317E24Rik	6.67573
2210010C17Rik	6.48192
2210016L21Rik	7.85824
2210018M11Rik	7.15909
2210411K11Rik	7.89389
2310001A20Rik	7.50599
2310004I24Rik	8.42855
2310004L02Rik	6.9375
2310005N03Rik	8.55796
2310007D09Rik	8.21889
2310007F21Rik	8.0997
2310007H09Rik	6.85713
2310008H09Rik	8.73077
2310009E04Rik	6.66
2310011J03Rik	8.18793
2310016C08Rik	7.2549
2310016C16Rik	8.14269
2310030G06Rik	6.95306
2310030N02Rik	8.76714
2310033P09Rik	7.44774
2310038H17Rik	7.33377
2310046K01Rik	6.59886
2310046O06Rik	7.32385
2310047C04Rik	7.42818
2310047D13Rik	6.57596
2310047M10Rik	6.5208
2310057J16Rik	8.17492
2310057M21Rik	7.14405
2310061C15Rik	7.67193
2310061F22Rik$2310061F22Rik	8.16783
2310061J03Rik	6.70191
2310066E14Rik	6.57941
2310067B10Rik	6.80703
2310079N02Rik	7.21784
2400003C14Rik	7.84617
2410002I01Rik	6.60758
2410004A20Rik	8.29555
2410004L22Rik	7.14215
2410016O06Rik	8.26645
2410017P07Rik	7.13743
2410018C20Rik	8.1707
2410022L05Rik	8.96138
2410042D21Rik	8.40232
2410127E18Rik	7.72228
2410137M14Rik	7.22328
2510002D24Rik	7.21181
2600005O03Rik	7.88841
2600009E05Rik	7.38374
2610002D18Rik	8.28212
2610002J02Rik	7.4248
2610016C23Rik	7.51177
2610018G03Rik	7.24644
2610019A05Rik	6.60316
2610019F03Rik	7.87528
2610020O08Rik	8.15769
2610024G14Rik	8.24786
2610028A01Rik	7.85506
2610036D13Rik	8.78525
2610204M08Rik	6.55611
2610205E22Rik	7.98972
2610207I05Rik	7.63066
2610209A20Rik	7.70457
2610301B20Rik	6.63836
2610304G08Rik	7.58205
2610524H06Rik	8.05174
2610528K11Rik	8.06699
2610529C04Rik	8.32857
2700019D07Rik	7.90806
2700038N03Rik	6.58775
2700049P18Rik	7.78032
2700050L05Rik	7.84924
2700078K21Rik	7.31683
2700094F01Rik	7.88916
2810002N01Rik	7.90939
2810002O09Rik	7.26535
2810003C17Rik	7.05739
2810021B07Rik	7.51448
2810021J22Rik	6.78767
2810055G22Rik	6.92075
2810403A07Rik	7.80149
2810405K02Rik	8.14091
2810408M09Rik	6.80255
2810422O20Rik	7.60031
2810433K01Rik	8.74274
2810441K11Rik	7.28505
2810451A06Rik	7.19159
2810453I06Rik	7.19123
2810485I05Rik	8.41794
3-Sep	6.65975
3000004C01Rik	8.8126
3110001I20Rik	7.96307
3110005G23Rik	8.61265
3110009E18Rik	7.43773
3110031B13Rik	7.67108
3110037I16Rik	7.93997
3110040N11Rik	7.28882
3110043J09Rik	7.22909
3110048E14Rik	8.48264
